Date_of_update|Council_ID|LEP_NSI_zone|LEP_SI_zone|LEP_name
20130311  |38020||R2|R2 Low Density Residential
20130311  |38030||R2|R2 Low Density Residential
20130311  |38031||R2|R2 Low Density Residential
20130311  |38040||R2|R2 Low Density Residential
20130311  |38050||R2|R2 Low Density Residential
20130311  |38060||R2|R2 Low Density Residential
20130311  |38070||R2|R2 Low Density Residential
20130311  |38080||R2|R2 Low Density Residential
20130311  |38090||R2|R2 Low Density Residential
20130311  |38100||R2|R2 Low Density Residential
20130311  |38110||R2|R2 Low Density Residential
20130311  |38120||R2|R2 Low Density Residential
20130311  |38130||R2|R2 Low Density Residential
20130311  |38140||R2|R2 Low Density Residential
20130311  |38150||R2|R2 Low Density Residential
20130311  |38160||R2|R2 Low Density Residential
20130311  |38170||R2|R2 Low Density Residential
20130311  |38190||R2|R2 Low Density Residential
20130311  |38200||R2|R2 Low Density Residential
20130311  |38210||R2|R2 Low Density Residential
20130311  |38220||R2|R2 Low Density Residential
20130311  |1709045||E3|Zone E3  Environmental Management
20130311  |164060||R3|R3 Medium Density Residential
20130311  |164080||R3|R3 Medium Density Residential
20130311  |164090||R3|R3 Medium Density Residential
20130311  |164100||R3|R3 Medium Density Residential
20130311  |164110||R3|R3 Medium Density Residential
20130311  |164120||R3|R3 Medium Density Residential
20130311  |164130||R3|R3 Medium Density Residential
20130311  |164140||R2|R2 Low Density Residential
20130311  |164150||R3|R3 Medium Density Residential
20130311  |164160||R3|R3 Medium Density Residential
20130311  |164170||R3|R3 Medium Density Residential
20130311  |164180||R3|R3 Medium Density Residential
20130311  |164190|||R3 Medium Density Residential
20130311  |164200|||R3 Medium Density Residential
20130311  |164210|||R3 Medium Density Residential
20130311  |164220|||R3 Medium Density Residential
20130311  |164240||R3|R3 Medium Density Residential
20130311  |164250||R3|R3 Medium Density Residential
20130311  |164270||R3|R3 Medium Density Residential
20130311  |164280||R3|R3 Medium Density Residential
20130311  |164290||R3|R3 Medium Density Residential
20130311  |164300||R2|R2 Low Density Residential
20130311  |164310||B2|B2 Local Centre
20130311  |164320||R3|R3 Medium Density Residential
20130311  |164330||R3|R3 Medium Density Residential
20130311  |164340||R3|R3 Medium Density Residential
20130311  |164350||R3|R3 Medium Density Residential
20130311  |164360||R3|R3 Medium Density Residential
20130311  |164370||R3|R3 Medium Density Residential
20130311  |164380||R3|R3 Medium Density Residential
20130311  |164390||R3|R3 Medium Density Residential
20130311  |164400||R3|R3 Medium Density Residential
20130311  |164410||R3|R3 Medium Density Residential
20130311  |164420||R3|R3 Medium Density Residential
20130311  |164430||R3|R3 Medium Density Residential
20130311  |164440||R3|R3 Medium Density Residential
20130311  |164450||R3|R3 Medium Density Residential
20130311  |164480||R3|R3 Medium Density Residential
20130311  |164490||R3|R3 Medium Density Residential
20130311  |164500||R3|R3 Medium Density Residential
20130311  |164510||R3|R3 Medium Density Residential
20130311  |164520||R3|R3 Medium Density Residential
20130311  |164530||R3|R3 Medium Density Residential
20130311  |164550||R2|R2 Low Density Residential
20130311  |164570||R2|R2 Low Density Residential
20130311  |164580||R2|R2 Low Density Residential
20130311  |164590||R2|R2 Low Density Residential
20130311  |164600||R2|R2 Low Density Residential
20130311  |164610||R2|R2 Low Density Residential
20130311  |1709075||RU2|RU2 Rural Landscape
20130311  |1709080||RU2|RU2 Rural Landscape
20130311  |1709082||RE1|RE1 Public Recreation
20130311  |1709085||R2|R2 Low Density Residential
20130311  |1709090||R2|R2 Low Density Residential
20130311  |1709095||R2|R2 Low Density Residential
20130311  |1709100||R2|R2 Low Density Residential
20130311  |1709105||R2|R2 Low Density Residential
20130311  |1709110||R2|R2 Low Density Residential
20130311  |1709115||R2|R2 Low Density Residential
20130311  |1709120||R2|R2 Low Density Residential
20130311  |1709125||R2|R2 Low Density Residential
20130311  |1709130||R2|R2 Low Density Residential
20130311  |1709135||R2|R2 Low Density Residential
20130311  |1709140||R2|R2 Low Density Residential
20130311  |1709145||R2|R2 Low Density Residential
20130311  |1709150||R2|R2 Low Density Residential
20130311  |1709155||R2|R2 Low Density Residential
20130311  |1709160||R2|R2 Low Density Residential
20130311  |1709165||R2|R2 Low Density Residential
20130311  |1709170||R2|R2 Low Density Residential
20130311  |1709175||R2|R2 Low Density Residential
20130311  |1709180||R2|R2 Low Density Residential
20130311  |1709185||R2|R2 Low Density Residential
20130311  |1709190||R2|R2 Low Density Residential
20130311  |1709195||R2|R2 Low Density Residential
20130311  |1709200||R2|R2 Low Density Residential
20130311  |1709205||R2|R2 Low Density Residential
20130311  |1709210||R2|R2 Low Density Residential
20130311  |1709215||R2|R2 Low Density Residential
20130311  |1709220||R2|R2 Low Density Residential
20130311  |1709225||R2|R2 Low Density Residential
20130311  |1709230||R2|R2 Low Density Residential
20130311  |1709235||R2|R2 Low Density Residential
20130311  |1709240||R2|R2 Low Density Residential
20130311  |1709245||R2|R2 Low Density Residential
20130311  |1709250||R2|R2 Low Density Residential
20130311  |1709255||R2|R2 Low Density Residential
20130311  |1709260||R2|R2 Low Density Residential
20130311  |1709265||R2|R2 Low Density Residential
20130311  |1709270||R2|R2 Low Density Residential
20130311  |1709275||R2|R2 Low Density Residential
20130311  |1709280||R2|R2 Low Density Residential
20130311  |1709285||R2|R2 Low Density Residential
20130311  |1709290||R2|R2 Low Density Residential
20130311  |1709295||R2|R2 Low Density Residential
20130311  |1709300||R2|R2 Low Density Residential
20130311  |1709305||R2|R2 Low Density Residential
20130311  |1709310||R2|R2 Low Density Residential
20130311  |1709315||R2|R2 Low Density Residential
20130311  |1709320||R2|R2 Low Density Residential
20130311  |1709325||R2|R2 Low Density Residential
20130311  |1709330||R2|R2 Low Density Residential
20130311  |1709335||R2|R2 Low Density Residential
20130311  |1709340||R2|R2 Low Density Residential
20130311  |1709345||R2|R2 Low Density Residential
20130311  |1709350||R2|R2 Low Density Residential
20130311  |1709355||R2|R2 Low Density Residential
20130311  |1709360||R2|R2 Low Density Residential
20130311  |1709365||R2|R2 Low Density Residential
20130311  |1709370||R2|R2 Low Density Residential
20130311  |1709375||R2|R2 Low Density Residential
20130311  |1709380||R2|R2 Low Density Residential
20130311  |1709385||R2|R2 Low Density Residential
20130311  |1709390||R2|R2 Low Density Residential
20130311  |1709395||R2|R2 Low Density Residential
20130311  |1709400||R2|R2 Low Density Residential
20130311  |1709405||R2|R2 Low Density Residential
20130311  |1709410||R2|R2 Low Density Residential
20130311  |1709415||R2|R2 Low Density Residential
20130311  |1709420||R2|R2 Low Density Residential
20130311  |1709425||R2|R2 Low Density Residential
20130311  |1709430||R2|R2 Low Density Residential
20130311  |1709435||R2|R2 Low Density Residential
20130311  |1709440||R2|R2 Low Density Residential
20130311  |1709445||R2|R2 Low Density Residential
20130311  |1709450||R2|R2 Low Density Residential
20130311  |1709455||R2|R2 Low Density Residential
20130311  |1709460||R2|R2 Low Density Residential
20130311  |1709465||R2|R2 Low Density Residential
20130311  |1709470||R2|R2 Low Density Residential
20130311  |1709475||R2|R2 Low Density Residential
20130311  |1709480||R2|R2 Low Density Residential
20130311  |1709485||R2|R2 Low Density Residential
20130311  |1709490||R2|R2 Low Density Residential
20130311  |1709495||R2|R2 Low Density Residential
20130311  |1709500||R2|R2 Low Density Residential
20130311  |1709505||R2|R2 Low Density Residential
20130311  |1709510||R2|R2 Low Density Residential
20130311  |1709515||R2|R2 Low Density Residential
20130311  |164620||R2|R2 Low Density Residential
20130311  |1708765||RU4|RU4 Primary Production Small Holdings
20130311  |1708770||RU4|RU4 Primary Production Small Holdings
20130311  |1708775||RE1|RE1 Public Recreation
20130311  |1708780||RE1|RE1 Public Recreation
20130311  |1708785||R5|R5 Large Lot Residential
20130311  |1708795||R3|R3 Medium Density Residential
20130311  |1708805||R2|R2 Low Density Residential
20130311  |1708810||R2|R2 Low Density Residential
20130311  |1708820||R2|R2 Low Density Residential
20130311  |163350||R5|R5 Large Lot Residential
20130311  |163360||R5|R5 Large Lot Residential
20130311  |163370||R5|R5 Large Lot Residential
20130311  |163380||R2|R2 Low Density Residential
20130311  |163391||E3|Zone E3  Environmental Management
20130311  |163392||E3|Zone E3  Environmental Management
20130311  |163400||E3|Zone E3  Environmental Management
20130311  |163410||E3|Zone E3  Environmental Management
20130311  |163420||E3|Zone E3  Environmental Management
20130311  |163430||R2|R2 Low Density Residential
20130311  |163441||E3|Zone E3  Environmental Management
20130311  |163460||R2|R2 Low Density Residential
20130311  |163470||R2|R2 Low Density Residential
20130311  |163480||R2|R2 Low Density Residential
20130311  |163490||R2|R2 Low Density Residential
20130311  |163500||R2|R2 Low Density Residential
20130311  |163510||R2|R2 Low Density Residential
20130311  |163520||R2|R2 Low Density Residential
20130311  |163530||R2|R2 Low Density Residential
20130311  |163540||R2|R2 Low Density Residential
20130311  |163560||R2|R2 Low Density Residential
20130311  |163570||R2|R2 Low Density Residential
20130311  |163571||R2|R2 Low Density Residential
20130311  |163590||R2|R2 Low Density Residential
20130311  |163600||R2        |R2 Low Density Residential
20130311  |163620||R2|R2 Low Density Residential
20130311  |163630||R2|R2 Low Density Residential
20130311  |163640||R2|R2 Low Density Residential
20130311  |163650||R2|R2 Low Density Residential
20130311  |163660||R2|R2 Low Density Residential
20130311  |163661||R5|R5 Large Lot Residential
20130311  |163662||R5|R5 Large Lot Residential
20130311  |163663||R5|R5 Large Lot Residential
20130311  |163664||R5|R5 Large Lot Residential
20130311  |163665||R5|R5 Large Lot Residential
20130311  |163666||R5|R5 Large Lot Residential
20130311  |163667||R5|R5 Large Lot Residential
20130311  |163668||R5|R5 Large Lot Residential
20130311  |163669||R5|R5 Large Lot Residential
20130311  |163670||R2|R2 Low Density Residential
20130311  |163680||R2|R2 Low Density Residential
20130311  |163690||R2|R2 Low Density Residential
20130311  |163700||R2|R2 Low Density Residential
20130311  |163710||R2|R2 Low Density Residential
20130311  |163711||R2|R2 Low Density Residential
20130311  |163712||R5|R5 Large Lot Residential
20130311  |163713||R5|R5 Large Lot Residential
20130311  |163714||R5|R5 Large Lot Residential
20130311  |163715||R5|R5 Large Lot Residential
20130311  |163720||R2|R2 Low Density Residential
20130311  |163730||E3|Zone E3  Environmental Management
20130311  |163750||R2|R2 Low Density Residential
20130311  |163760||R2|R2 Low Density Residential
20130311  |163790||R2|R2 Low Density Residential
20130311  |163791||R2|R2 Low Density Residential
20130311  |163792||R2|R2 Low Density Residential
20130311  |163793||R2|R2 Low Density Residential
20130311  |163820||E3|Zone E3  Environmental Management
20130311  |163830||R2|R2 Low Density Residential
20130311  |163840||R2|R2 Low Density Residential
20130311  |163850||R2|R2 Low Density Residential
20130311  |163860||R2|R2 Low Density Residential
20130311  |163870||R2|R2 Low Density Residential
20130311  |163880||R2|R2 Low Density Residential
20130311  |163890||E3|Zone E3  Environmental Management
20130311  |163900||R2|R2 Low Density Residential
20130311  |163910||E3|Zone E3  Environmental Management
20130311  |163911||E3|Zone E3  Environmental Management
20130311  |163920||R2|R2 Low Density Residential
20130311  |163940||R2|R2 Low Density Residential
20130311  |163950||E3|Zone E3  Environmental Management
20130311  |163960||E3|Zone E3  Environmental Management
20130311  |163970||E3|Zone E3  Environmental Management
20130311  |163990||E3|Zone E3  Environmental Management
20130311  |164000||E3|Zone E3  Environmental Management
20130311  |164010||E3|Zone E3  Environmental Management
20130311  |164020||E3|Zone E3  Environmental Management
20130311  |164030||R2|R2 Low Density Residential
20130311  |164050||R3|R3 Medium Density Residential
20130311  |165450||R2|R2 Low Density Residential
20130311  |165451||R2|R2 Low Density Residential
20130311  |165460||R2|R2 Low Density Residential
20130311  |165461||R2|R2 Low Density Residential
20130311  |165470||R2|R2 Low Density Residential
20130311  |165471||R2|R2 Low Density Residential
20130311  |165480||R2|R2 Low Density Residential
20130311  |165481||R2|R2 Low Density Residential
20130311  |165490||R2|R2 Low Density Residential
20130311  |165491||R2|R2 Low Density Residential
20130311  |165500||R2|R2 Low Density Residential
20130311  |165501||R2|R2 Low Density Residential
20130311  |165510||R2|R2 Low Density Residential
20130311  |165520||R2|R2 Low Density Residential
20130311  |165521||R2|R2 Low Density Residential
20130311  |165540||R2|R2 Low Density Residential
20130311  |165550||R2|R2 Low Density Residential
20130311  |165560||R2|R2 Low Density Residential
20130311  |165580||R2|R2 Low Density Residential
20130311  |165590||R2|R2 Low Density Residential
20130311  |165610||R2|R2 Low Density Residential
20130311  |165620||R2|R2 Low Density Residential
20130311  |165630||R2|R2 Low Density Residential
20130311  |165640||R3|R3 Medium Density Residential
20130311  |165650||R3|R3 Medium Density Residential
20130311  |165660||R3|R3 Medium Density Residential
20130311  |165670||R3|R3 Medium Density Residential
20130311  |165680||R3|R3 Medium Density Residential
20130311  |165690|||R3 Medium Density Residential
20130311  |165700||R3|R3 Medium Density Residential
20130311  |165710||R3|R3 Medium Density Residential
20130311  |165730||R3|R3 Medium Density Residential
20130311  |165740||R3|R3 Medium Density Residential
20130311  |165750||RE1|RE1 Public Recreation
